Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","104.478","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","103.702","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","140","Monaco","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","35.853","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","140","Monaco","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","37.971","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","141","Mongolie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2628.131","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","141","Mongolie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2869.107","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","273","Monténégro","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","621.205","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","273","Monténégro","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","627.094","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","142","Montserrat","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4.908","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","142","Montserrat","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5.068","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","144","Mozambique","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","22846.758","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","144","Mozambique","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","26434.372","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","28","Myanmar","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","49479.752","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","28","Myanmar","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","51448.196","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","147","Namibie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2106.375","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","147","Namibie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2316.52","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","148","Nauru","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","9.947","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","148","Nauru","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10.79","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","149","Népal","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","26475.859","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","149","Népal","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","27985.31","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","157","Nicaragua","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","5594.506","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","157","Nicaragua","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5945.747","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","158","Niger","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","15228.525","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","158","Niger","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","18426.372","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","159","Nigéria","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","150347.39","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","159","Nigéria","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","171829.303","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","160","Nioué","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","1.639","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","160","Nioué","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1.623","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","162","Norvège","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4771.409","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","162","Norvège","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5077.101","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","153","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","243.786","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","153","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","261.889","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","156","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4278.325","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","156","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4517.527","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","221","Oman","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2759.014","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","221","Oman","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3711.481","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","226","Ouganda","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","31663.896","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","226","Ouganda","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","37553.726","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","235","Ouzbékistan","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","27715.825","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","235","Ouzbékistan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","30019.734","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","165","Pakistan","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","163644.603","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","165","Pakistan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","181712.595","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","180","Palaos","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","20.228","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","180","Palaos","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","20.92","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","3516.268","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3838.462","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","6787.187","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","7592.865","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","6047.117","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6465.74","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","16568.734","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","16839.699","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","28641.98","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","30565.716","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","90751.864","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","98481.032","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","38325.689","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","38309.451","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","70","Polynésie française","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","263.179","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","70","Polynésie française","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","273.528","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","177","Porto Rico","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","3735.788","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","177","Porto Rico","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3688.723","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","174","Portugal","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","10652.099","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","174","Portugal","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10527.674","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","179","Qatar","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","1389.342","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","179","Qatar","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2250.473","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","212","République arabe syrienne","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","20325.443","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","212","République arabe syrienne","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","19809.141","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","37","République centrafricaine","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4345.386","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","37","République centrafricaine","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4499.653","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","117","République de Corée","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","49218.985","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","117","République de Corée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","50169.242","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","146","République de Moldova","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4111.44","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","146","République de Moldova","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4071.964","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","250","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","60373.608","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","250","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","71316.033","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","120","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","6052.19","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","120","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6494.557","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","56","République dominicaine","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","9636.52","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","56","République dominicaine","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10281.296","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","116","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","24335.146","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","116","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","24985.976","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","215","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","43270.144","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","215","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","50636.595","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","182","Réunion","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","816.335","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","182","Réunion","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","850.4","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","183","Roumanie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","20821.084","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","183","Roumanie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","20068.201","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","229","Royaume-Uni","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","62076.221","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","229","Royaume-Uni","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","64641.11","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","184","Rwanda","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","9708.169","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","184","Rwanda","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","11065.151","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","205","Sahara occidental","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","468.633","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","205","Sahara occidental","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","504.855","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","187","Sainte-Hélène, Ascension et Tristan de Cunha","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4.166","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","187","Sainte-Hélène, Ascension et Tristan de Cunha","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4.081","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","189","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","169.22","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","189","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","175.66","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","50.332","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","53.169","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","192","Saint-Marin","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","30.351","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","192","Saint-Marin","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","32.303","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","6.269","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6.273","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","94","Saint-Siège","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","0.794","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","94","Saint-Siège","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","0.801","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","109.165","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","109.32","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","244","Samoa","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","183.526","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","244","Samoa","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","190.757","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","5","Samoa américaines","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","57.03","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","5","Samoa américaines","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","55.307","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","166.913","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","187.045","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","195","Sénégal","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","12203.957","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","195","Sénégal","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","14120.32","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","9099.552","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","8920.215","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","90.686","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","92.765","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","6165.372","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6922.079","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4851.109","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5360.837","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","5398.856","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5425.13","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","198","Slovénie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2024.538","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","198","Slovénie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2066.119","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","11369.276","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","13132.349","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","276","Soudan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","36849.918","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","206","Soudan (ex)","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","42218.632","Fa","",""
"OA","Séries temporelles annuelles","277","Soudan du Sud","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","11177.49","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","19945.832","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","20527.233","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","210","Suède","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","9236.89","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
